"queryId","partialQEPId"
"504154","2"
"504154","3"
"504155","1"
"504155","2"
"504155","3"
"504156","1"
"504156","2"
"504156","3"
"504157","1"
"504157","2"
"504157","3"
"504158","1"
"504158","2"
"504158","3"
"504159","1"
"504159","2"
"504159","3"
"504160","1"
"504160","2"
"504160","3"
"504161","1"
"504161","2"
"504161","3"
"504162","1"
"504162","2"
"504162","3"
"504163","1"
"504163","2"
"504163","3"
"504164","1"
"504164","2"
"504164","3"
"504165","1"
"504165","2"
"504165","3"
"504166","1"
"504166","2"
"504166","3"
"504167","1"
"504167","2"
"504167","3"
"504168","1"
"504168","2"
"504168","3"
"504169","1"
"504169","2"
"504169","3"
"504170","1"
"504170","2"
"504170","3"
"504171","1"
"504171","2"
"504171","3"
"504172","1"
"504172","2"
"504172","3"
"504173","1"
"504173","2"
"504173","3"
"504174","1"
"504174","2"
"504174","3"
"504175","1"
"504175","2"
"504175","3"
"504176","1"
"504176","2"
"504176","3"
"504177","1"
"504177","2"
"504177","3"
"504178","1"
"504178","2"
"504178","3"
"504179","1"
"504179","2"
"504179","3"
"504180","1"
"504180","2"
"504180","3"
"504181","1"
"504181","2"
"504181","3"
"504182","1"
"504182","2"
"504182","3"
"504183","1"
"504183","2"
"504183","3"
"504184","1"
"504184","2"
"504184","3"
"504185","1"
"504185","2"
"504185","3"
"504186","1"
"504186","2"
"504186","3"
"504187","1"
"504187","2"
"504187","3"
"504188","1"
"504188","2"
"504188","3"
"504189","1"
"504189","2"
"504189","3"
"504190","1"
"504190","2"
"504190","3"
"504191","1"
"504191","2"
"504191","3"
"504192","1"
"504192","2"
"504192","3"
"504193","1"
"504193","2"
"504193","3"
"504194","1"
"504194","2"
"504194","3"
"504195","1"
"504195","2"
"504195","3"
"504196","1"
"504196","2"
"504196","3"
"504197","1"
"504197","2"
"504197","3"
"504198","1"
"504198","2"
"504198","3"
"504199","1"
"504199","2"
"504199","3"
"504200","1"
"504200","2"
"504200","3"
"504201","1"
"504201","2"
"504201","3"
"504202","1"
"504202","2"
"504202","3"
"504203","1"
"504203","2"
"504203","3"
"504204","1"
"504204","2"
"504204","3"
"504205","1"
"504205","2"
"504205","3"
"504206","1"
"504206","2"
"504206","3"
"504207","1"
"504207","2"
"504207","3"
"504208","1"
"504208","2"
"504208","3"
"504209","1"
"504209","2"
"504209","3"
"504210","1"
"504210","2"
"504210","3"
"504211","1"
"504211","2"
"504211","3"
"504212","1"
"504212","2"
"504212","3"
"504213","1"
"504213","2"
"504213","3"
"504214","1"
"504214","2"
"504214","3"
"504215","1"
"504215","2"
"504215","3"
"504216","18"
"504217","1"
"504217","2"
"504217","3"
"504218","1"
"504218","2"
"504218","3"
"504219","1"
"504219","2"
"504219","3"
"504220","1"
"504220","2"
"504220","3"
"504221","1"
"504221","2"
"504221","3"
"504222","1"
"504222","2"
"504222","3"
"504223","1"
"504223","2"
"504223","3"
"504224","1"
"504224","2"
"504224","3"
"504225","1"
"504225","2"
"504225","3"
"504226","1"
"504226","2"
"504226","3"
"504227","1"
"504227","2"
"504227","3"
"504228","1"
"504228","2"
"504228","3"
"504229","1"
"504229","2"
"504229","3"
"504230","1"
"504230","2"
"504230","3"
"504231","1"
"504231","2"
"504231","3"
"504232","1"
"504232","2"
"504232","3"
"504233","1"
"504233","2"
"504233","3"
"504234","1"
"504234","2"
"504234","3"
"504235","1"
"504235","2"
"504235","3"
"504236","1"
"504236","2"
"504236","3"
"504237","1"
"504237","2"
"504237","3"
"504238","1"
"504238","2"
"504238","3"
"504239","1"
"504239","2"
"504239","3"
"504240","1"
"504240","2"
"504240","3"
"504241","1"
"504241","2"
"504241","3"
"504242","1"
"504242","2"
"504242","3"
"504243","1"
"504243","2"
"504243","3"
"504244","91"
"504244","92"
"504244","93"
"504245","10"
"504245","11"
"504245","12"
"504246","10"
"504246","11"
"504246","12"
"504247","10"
"504247","11"
"504247","12"
"504248","10"
"504248","11"
"504248","12"
"504249","72"
"504249","73"
"504249","74"
"504250","10"
"504250","11"
"504250","12"
"504251","10"
"504251","11"
"504251","12"
"504252","10"
"504252","11"
"504252","12"
"504253","10"
"504253","11"
"504253","12"
"504254","72"
"504254","73"
"504254","74"
"504255","10"
"504255","11"
"504255","12"
"504256","10"
"504256","11"
"504256","12"
"504257","10"
"504257","11"
"504257","12"
"504258","10"
"504258","11"
"504258","12"
"504259","4"
"504259","5"
"504259","6"
"504260","4"
"504260","5"
"504260","6"
"504261","133"
"504262","10"
"504262","11"
"504262","12"
"504263","10"
"504263","11"
"504263","12"
"504264","10"
"504264","11"
"504264","12"
"504265","10"
"504265","11"
"504265","12"
"504266","10"
"504266","11"
"504266","12"
"504267","10"
"504267","11"
"504267","12"
"504268","10"
"504268","11"
"504268","12"
"504269","10"
"504269","11"
"504269","12"
"504270","72"
"504270","73"
"504270","74"
"504271","10"
"504271","11"
"504271","12"
"504272","10"
"504272","11"
"504272","12"
"504273","10"
"504273","11"
"504273","12"
"504274","10"
"504274","11"
"504274","12"
"504275","72"
"504275","73"
"504275","74"
"504276","10"
"504276","11"
"504276","12"
"504277","10"
"504277","11"
"504277","12"
"504278","10"
"504278","11"
"504278","12"
"504279","10"
"504279","11"
"504279","12"
"504280","10"
"504280","11"
"504280","12"
"504281","10"
"504281","11"
"504281","12"
"504282","10"
"504282","11"
"504282","12"
"504283","10"
"504283","11"
"504283","12"
"504284","72"
"504284","73"
"504284","74"
"504285","4"
"504285","5"
"504285","6"
"504286","4"
"504286","5"
"504286","6"
"504287","4"
"504287","5"
"504287","6"
"504288","4"
"504288","5"
"504288","6"
"504289","4"
"504289","5"
"504289","6"
"504290","4"
"504290","5"
"504290","6"
"504291","4"
"504291","5"
"504291","6"
"504292","4"
"504292","5"
"504292","6"
"504293","4"
"504293","5"
"504293","6"
"504294","4"
"504294","5"
"504294","6"
"504295","4"
"504295","5"
"504295","6"
"504296","4"
"504296","5"
"504296","6"
"504297","4"
"504297","5"
"504297","6"
"504298","4"
"504298","5"
"504298","6"
"504299","4"
"504299","5"
"504299","6"
"504300","4"
"504300","5"
"504300","6"
"504301","4"
"504301","5"
"504301","6"
"504302","4"
"504302","5"
"504302","6"
"504303","4"
"504303","5"
"504303","6"
"504304","4"
"504304","5"
"504304","6"
"504305","4"
"504305","5"
"504305","6"
"504306","4"
"504306","5"
"504306","6"
"504307","4"
"504307","5"
"504307","6"
"504308","4"
"504308","5"
"504308","6"
"504309","4"
"504309","5"
"504309","6"
"504310","91"
"504310","92"
"504310","93"
"504311","4"
"504311","5"
"504311","6"
"504312","4"
"504312","5"
"504312","6"
"504313","4"
"504313","5"
"504313","6"
"504314","4"
"504314","5"
"504314","6"
"504315","4"
"504315","5"
"504315","6"
"504316","4"
"504316","5"
"504316","6"
"504317","4"
"504317","5"
"504317","6"
"504318","4"
"504318","5"
"504318","6"
"504319","4"
"504319","5"
"504319","6"
"504320","4"
"504320","5"
"504320","6"
"504321","4"
"504321","5"
"504321","6"
"504322","4"
"504322","5"
"504322","6"
"504323","4"
"504323","5"
"504323","6"
"504324","4"
"504324","5"
"504324","6"
"504325","4"
"504325","5"
"504325","6"
"504326","4"
"504326","5"
"504326","6"
"504327","4"
"504327","5"
"504327","6"
"504328","4"
"504328","5"
"504328","6"
"504329","152"
"504329","151"
"504330","152"
"504330","151"
"504331","4"
"504331","5"
"504331","6"
"504332","4"
"504332","5"
"504332","6"
"504333","4"
"504333","5"
"504333","6"
"504334","4"
"504334","5"
"504334","6"
"504335","4"
"504335","5"
"504335","6"
"504336","4"
"504336","5"
"504336","6"
"504337","4"
"504337","5"
"504337","6"
"504338","4"
"504338","5"
"504338","6"
"504339","4"
"504339","5"
"504339","6"
"504340","4"
"504340","5"
"504340","6"
"504341","4"
"504341","5"
"504341","6"
"504342","4"
"504342","5"
"504342","6"
"504343","4"
"504343","5"
"504343","6"
"504344","4"
"504344","5"
"504344","6"
"504345","4"
"504345","5"
"504345","6"
"504346","4"
"504346","5"
"504346","6"
"504347","4"
"504347","5"
"504347","6"
"504348","10"
"504348","11"
"504348","12"
"504349","10"
"504349","11"
"504349","12"
"504350","10"
"504350","11"
"504350","12"
"504351","10"
"504351","11"
"504351","12"
"504352","10"
"504352","11"
"504352","12"
"504353","10"
"504353","11"
"504353","12"
"504354","239"
"504355","239"
"504356","241"
"504356","240"
"504356","242"
"504357","241"
"504357","240"
"504357","242"
"504358","71"
"504358","70"
"504358","69"
"504359","71"
"504359","70"
"504359","69"
"504360","10"
"504360","11"
"504360","12"
"504361","10"
"504361","11"
"504361","12"
"504362","10"
"504362","11"
"504362","12"
"504363","10"
"504363","11"
"504363","12"
"504364","72"
"504364","73"
"504364","74"
"504365","10"
"504365","11"
"504365","12"
"504366","10"
"504366","11"
"504366","12"
"504367","10"
"504367","11"
"504367","12"
"504368","10"
"504368","11"
"504368","12"
"504369","10"
"504369","11"
"504369","12"
"504370","4"
"504370","5"
"504370","6"
"504371","4"
"504371","5"
"504371","6"
"504372","4"
"504372","5"
"504372","6"
"504373","4"
"504373","5"
"504373","6"
"504374","4"
"504374","5"
"504374","6"
"504375","4"
"504375","5"
"504375","6"
"504376","4"
"504376","5"
"504376","6"
"504377","4"
"504377","5"
"504377","6"
"504378","4"
"504378","5"
"504378","6"
"504379","4"
"504379","5"
"504379","6"
"504380","4"
"504380","5"
"504380","6"
"504381","4"
"504381","5"
"504381","6"
"504382","4"
"504382","5"
"504382","6"
"504383","4"
"504383","5"
"504383","6"
"504384","4"
"504384","5"
"504384","6"
"504385","4"
"504385","5"
"504385","6"
"504386","4"
"504386","5"
"504386","6"
"504387","4"
"504387","5"
"504387","6"
"504388","4"
"504388","5"
"504388","6"
"504389","4"
"504389","5"
"504389","6"
"504390","4"
"504390","5"
"504390","6"
"504391","4"
"504391","5"
"504391","6"
"504392","4"
"504392","5"
"504392","6"
"504393","4"
"504393","5"
"504393","6"
"504394","4"
"504394","5"
"504394","6"
"504395","4"
"504395","5"
"504395","6"
"504396","4"
"504396","5"
"504396","6"
"504397","4"
"504397","5"
"504397","6"
"504398","4"
"504398","5"
"504398","6"
"504399","4"
"504399","5"
"504399","6"
"504400","4"
"504400","5"
"504400","6"
"504401","4"
"504401","5"
"504401","6"
"504402","4"
"504402","5"
"504402","6"
"504403","4"
"504403","5"
"504403","6"
"504404","4"
"504404","5"
"504404","6"
"504405","4"
"504405","5"
"504405","6"
"504406","4"
"504406","5"
"504406","6"
"504407","4"
"504407","5"
"504407","6"
"504408","4"
"504408","5"
"504408","6"
"504409","4"
"504409","5"
"504409","6"
"504410","4"
"504410","5"
"504410","6"
"504411","4"
"504411","5"
"504411","6"
"504412","4"
"504412","5"
"504412","6"
"504413","4"
"504413","5"
"504413","6"
"504414","4"
"504414","5"
"504414","6"
"504415","4"
"504415","5"
"504415","6"
"504416","4"
"504416","5"
"504416","6"
"504417","4"
"504417","5"
"504417","6"
"504418","4"
"504418","5"
"504418","6"
"504419","4"
"504419","5"
"504419","6"
"504420","4"
"504420","5"
"504420","6"
"504421","4"
"504421","5"
"504421","6"
"504422","4"
"504422","5"
"504422","6"
"504423","4"
"504423","5"
"504423","6"
"504424","4"
"504424","5"
"504424","6"
"504425","4"
"504425","5"
"504425","6"
"504426","4"
"504426","5"
"504426","6"
"504427","4"
"504427","5"
"504427","6"
"504428","4"
"504428","5"
"504428","6"
"504429","4"
"504429","5"
"504429","6"
"504430","4"
"504430","5"
"504430","6"
"504431","4"
"504431","5"
"504431","6"
"504432","4"
"504432","5"
"504432","6"
"504433","4"
"504433","5"
"504433","6"
"504434","4"
"504434","5"
"504434","6"
"504435","4"
"504435","5"
"504435","6"
"504436","4"
"504436","5"
"504436","6"
"504437","4"
"504437","5"
"504437","6"
"504438","4"
"504438","5"
"504438","6"
"504439","4"
"504439","5"
"504439","6"
"504440","4"
"504440","5"
"504440","6"
"504441","4"
"504441","5"
"504441","6"
"504442","4"
"504442","5"
"504442","6"
"504443","4"
"504443","5"
"504443","6"
"504444","4"
"504444","5"
"504444","6"
"504445","4"
"504445","5"
"504445","6"
"504446","4"
"504446","5"
"504446","6"
"504447","4"
"504447","5"
"504447","6"
"504448","4"
"504448","5"
"504448","6"
"504449","4"
"504449","5"
"504449","6"
"504450","4"
"504450","5"
"504450","6"
"504451","4"
"504451","5"
"504451","6"
"504452","4"
"504452","5"
"504452","6"
"504453","4"
"504453","5"
"504453","6"
"504454","4"
"504454","5"
"504454","6"
"504455","4"
"504455","5"
"504455","6"
"504456","4"
"504456","5"
"504456","6"
"504457","4"
"504457","5"
"504457","6"
"504458","4"
"504458","5"
"504458","6"
"504459","4"
"504459","5"
"504459","6"
"504460","4"
"504460","5"
"504460","6"
"504461","4"
"504461","5"
"504461","6"
"504462","4"
"504462","5"
"504462","6"
"504463","4"
"504463","5"
"504463","6"
"504464","4"
"504464","5"
"504464","6"
"504465","4"
"504465","5"
"504465","6"
"504466","4"
"504466","5"
"504466","6"
"504467","4"
"504467","5"
"504467","6"
"504468","4"
"504468","5"
"504468","6"
"504469","4"
"504469","5"
"504469","6"
"504470","4"
"504470","5"
"504470","6"
"504471","4"
"504471","5"
"504471","6"
"504472","4"
"504472","5"
"504472","6"
"504473","4"
"504473","5"
"504473","6"
"504474","4"
"504474","5"
"504474","6"
"504475","4"
"504475","5"
"504475","6"
"504476","4"
"504476","5"
"504476","6"
"504477","4"
"504477","5"
"504477","6"
"504478","4"
"504478","5"
"504478","6"
"504479","4"
"504479","5"
"504479","6"
"504480","4"
"504480","5"
"504480","6"
"504481","4"
"504481","5"
"504481","6"
"504482","4"
"504482","5"
"504482","6"
"504483","4"
"504483","5"
"504483","6"
"504484","4"
"504484","5"
"504484","6"
"504485","4"
"504485","5"
"504485","6"
"504486","4"
"504486","5"
"504486","6"
"504487","4"
"504487","5"
"504487","6"
"504488","4"
"504488","5"
"504488","6"
"504489","4"
"504489","5"
"504489","6"
"504490","4"
"504490","5"
"504490","6"
"504491","4"
"504491","5"
"504491","6"
"504492","4"
"504492","5"
"504492","6"
"504493","48"
"504493","49"
"504493","50"
"504494","48"
"504494","49"
"504494","50"
"504495","4"
"504495","5"
"504495","6"
"504496","4"
"504496","5"
"504496","6"
"504497","4"
"504497","5"
"504497","6"
"504498","4"
"504498","5"
"504498","6"
"504499","4"
"504499","5"
"504499","6"
"504500","4"
"504500","5"
"504500","6"
"504501","4"
"504501","5"
"504501","6"
"504502","4"
"504502","5"
"504502","6"
"504503","4"
"504503","5"
"504503","6"
"504504","4"
"504504","5"
"504504","6"
"504505","4"
"504505","5"
"504505","6"
"504506","4"
"504506","5"
"504506","6"
"504507","4"
"504507","5"
"504507","6"
"504508","4"
"504508","5"
"504508","6"
"504509","10"
"504509","11"
"504509","12"
"504510","10"
"504510","11"
"504510","12"
"504511","10"
"504511","11"
"504511","12"
"504512","72"
"504512","73"
"504512","74"
"504513","10"
"504513","11"
"504513","12"
"504514","10"
"504514","11"
"504514","12"
"504515","10"
"504515","11"
"504515","12"
"504516","72"
"504516","73"
"504516","74"
"504517","10"
"504517","11"
"504517","12"
"504518","10"
"504518","11"
"504518","12"
"504519","10"
"504519","11"
"504519","12"
"504520","10"
"504520","11"
"504520","12"
"504521","10"
"504521","11"
"504521","12"
"504522","10"
"504522","11"
"504522","12"
"504523","328"
"504523","327"
"504524","10"
"504524","11"
"504524","12"
"504525","10"
"504525","11"
"504525","12"
"504526","10"
"504526","11"
"504526","12"
"504527","221"
"504528","225"
"504528","117"
"504528","118"
"504529","226"
"504529","117"
"504529","118"
"504530","224"
"504530","222"
"504530","223"
"504531","72"
"504531","73"
"504531","74"
"504532","219"
"504533","218"
"504534","10"
"504534","11"
"504534","12"
"504535","10"
"504535","11"
"504535","12"
"504536","10"
"504536","11"
"504536","12"
"504537","190"
"504537","191"
"504538","10"
"504538","11"
"504538","12"
"504539","10"
"504539","11"
"504539","12"
"504540","10"
"504540","11"
"504540","12"
"504541","34"
"504541","35"
"504542","198"
"504542","193"
"504542","194"
"504543","198"
"504543","193"
"504543","194"
"504544","48"
"504544","49"
"504544","50"
"504545","48"
"504545","49"
"504545","50"
"504546","48"
"504546","49"
"504546","50"
"504547","48"
"504547","49"
"504547","50"
"504548","48"
"504548","49"
"504548","50"
"504549","201"
"504549","203"
"504550","291"
"504550","292"
"504550","287"
"504551","197"
"504551","196"
"504551","195"
"504552","34"
"504552","35"
"504553","201"
"504553","203"
"504554","291"
"504554","292"
"504554","287"
"504555","197"
"504555","196"
"504555","195"
"504556","173"
"504556","171"
"504556","174"
"504557","173"
"504557","171"
"504557","174"
"504558","133"
"504559","72"
"504559","73"
"504559","74"
"504560","10"
"504560","11"
"504560","12"
"504561","10"
"504561","11"
"504561","12"
"504562","10"
"504562","11"
"504562","12"
"504563","4"
"504563","5"
"504563","6"
"504564","4"
"504564","5"
"504564","6"
"504565","4"
"504565","5"
"504565","6"
"504566","4"
"504566","5"
"504566","6"
"504567","4"
"504567","5"
"504567","6"
"504568","4"
"504568","5"
"504568","6"
"504569","4"
"504569","5"
"504569","6"
"504570","4"
"504570","5"
"504570","6"
"504571","4"
"504571","5"
"504571","6"
"504572","4"
"504572","5"
"504572","6"
"504573","4"
"504573","5"
"504573","6"
"504574","4"
"504574","5"
"504574","6"
"504575","4"
"504575","5"
"504575","6"
"504576","4"
"504576","5"
"504576","6"
"504577","4"
"504577","5"
"504577","6"
"504578","4"
"504578","5"
"504578","6"
"504579","4"
"504579","5"
"504579","6"
"504580","4"
"504580","5"
"504580","6"
"504581","4"
"504581","5"
"504581","6"
"504582","4"
"504582","5"
"504582","6"
"504583","4"
"504583","5"
"504583","6"
"504584","4"
"504584","5"
"504584","6"
"504585","4"
"504585","5"
"504585","6"
"504586","4"
"504586","5"
"504586","6"
"504587","4"
"504587","5"
"504587","6"
"504588","4"
"504588","5"
"504588","6"
"504589","4"
"504589","5"
"504589","6"
"504590","4"
"504590","5"
"504590","6"
"504591","4"
"504591","5"
"504591","6"
"504592","4"
"504592","5"
"504592","6"
"504593","4"
"504593","5"
"504593","6"
"504594","4"
"504594","5"
"504594","6"
"504595","4"
"504595","5"
"504595","6"
"504596","4"
"504596","5"
"504596","6"
"504597","4"
"504597","5"
"504597","6"
"504598","91"
"504598","92"
"504598","93"
"504599","4"
"504599","5"
"504599","6"
"504600","4"
"504600","5"
"504600","6"
"504601","4"
"504601","5"
"504601","6"
"504602","4"
"504602","5"
"504602","6"
"504603","4"
"504603","5"
"504603","6"
"504604","4"
"504604","5"
"504604","6"
"504605","4"
"504605","5"
"504605","6"
"504606","4"
"504606","5"
"504606","6"
"504607","4"
"504607","5"
"504607","6"
"504608","4"
"504608","5"
"504608","6"
"504609","4"
"504609","5"
"504609","6"
"504610","4"
"504610","5"
"504610","6"
"504611","4"
"504611","5"
"504611","6"
"504612","4"
"504612","5"
"504612","6"
"504613","4"
"504613","5"
"504613","6"
"504614","4"
"504614","5"
"504614","6"
"504615","4"
"504615","5"
"504615","6"
"504616","4"
"504616","5"
"504616","6"
"504617","4"
"504617","5"
"504617","6"
"504618","4"
"504618","5"
"504618","6"
"504619","4"
"504619","5"
"504619","6"
"504620","4"
"504620","5"
"504620","6"
"504621","4"
"504621","5"
"504621","6"
"504622","4"
"504622","5"
"504622","6"
"504623","4"
"504623","5"
"504623","6"
"504624","4"
"504624","5"
"504624","6"
"504625","4"
"504625","5"
"504625","6"
"504626","4"
"504626","5"
"504626","6"
"504627","4"
"504627","5"
"504627","6"
"504628","4"
"504628","5"
"504628","6"
"504629","4"
"504629","5"
"504629","6"
"504630","4"
"504630","5"
"504630","6"
"504631","4"
"504631","5"
"504631","6"
"504632","4"
"504632","5"
"504632","6"
"504633","4"
"504633","5"
"504633","6"
"504634","4"
"504634","5"
"504634","6"
"504635","4"
"504635","5"
"504635","6"
"504636","4"
"504636","5"
"504636","6"
"504637","4"
"504637","5"
"504637","6"
"504638","4"
"504638","5"
"504638","6"
"504639","4"
"504639","5"
"504639","6"
"504640","4"
"504640","5"
"504640","6"
"504641","4"
"504641","5"
"504641","6"
"504642","4"
"504642","5"
"504642","6"
"504643","4"
"504643","5"
"504643","6"
"504644","4"
"504644","5"
"504644","6"
"504645","4"
"504645","5"
"504645","6"
"504646","4"
"504646","5"
"504646","6"
"504647","4"
"504647","5"
"504647","6"
"504648","4"
"504648","5"
"504648","6"
"504649","4"
"504649","5"
"504649","6"
"504650","4"
"504650","5"
"504650","6"
"504651","4"
"504651","5"
"504651","6"
"504652","4"
"504652","5"
"504652","6"
"504653","4"
"504653","5"
"504653","6"
"504654","4"
"504654","5"
"504654","6"
"504655","4"
"504655","5"
"504655","6"
"504656","4"
"504656","5"
"504656","6"
"504657","4"
"504657","5"
"504657","6"
"504658","4"
"504658","5"
"504658","6"
"504659","4"
"504659","5"
"504659","6"
"504660","4"
"504660","5"
"504660","6"
"504661","4"
"504661","5"
"504661","6"
"504662","4"
"504662","5"
"504662","6"
"504663","4"
"504663","5"
"504663","6"
"504664","4"
"504664","5"
"504664","6"
"504665","4"
"504665","5"
"504665","6"
"504666","4"
"504666","5"
"504666","6"
"504667","4"
"504667","5"
"504667","6"
"504668","4"
"504668","5"
"504668","6"
"504669","4"
"504669","5"
"504669","6"
"504670","4"
"504670","5"
"504670","6"
"504671","4"
"504671","5"
"504671","6"
"504672","4"
"504672","5"
"504672","6"
"504673","4"
"504673","5"
"504673","6"
"504674","4"
"504674","5"
"504674","6"
"504675","10"
"504675","11"
"504675","12"
"504676","10"
"504676","11"
"504676","12"
"504677","10"
"504677","11"
"504677","12"
"504678","72"
"504678","73"
"504678","74"
"504679","48"
"504679","49"
"504679","50"
"504680","48"
"504680","49"
"504680","50"
"504681","10"
"504681","11"
"504681","12"
"504682","10"
"504682","11"
"504682","12"
"504683","10"
"504683","11"
"504683","12"
"504684","72"
"504684","73"
"504684","74"
"504685","10"
"504685","11"
"504685","12"
"504686","10"
"504686","11"
"504686","12"
"504687","10"
"504687","11"
"504687","12"
"504688","328"
"504688","327"
"504689","10"
"504689","11"
"504689","12"
"504690","72"
"504690","73"
"504690","74"
"504691","219"
"504692","218"
"504693","221"
"504694","225"
"504694","117"
"504694","118"
"504695","226"
"504695","117"
"504695","118"
"504696","224"
"504696","222"
"504696","223"
"504697","10"
"504697","11"
"504697","12"
"504698","10"
"504698","11"
"504698","12"
"504699","10"
"504699","11"
"504699","12"
"504700","10"
"504700","11"
"504700","12"
"504701","10"
"504701","11"
"504701","12"
"504702","386"
"504702","388"
"504703","10"
"504703","11"
"504703","12"
"504704","10"
"504704","11"
"504704","12"
"504705","10"
"504705","11"
"504705","12"
"504706","72"
"504706","73"
"504706","74"
"504707","10"
"504707","11"
"504707","12"
"504708","10"
"504708","11"
"504708","12"
"504709","4"
"504709","5"
"504709","6"
"504710","4"
"504710","5"
"504710","6"
"504711","10"
"504711","11"
"504711","12"
"504712","10"
"504712","11"
"504712","12"
"504713","10"
"504713","11"
"504713","12"
"504714","72"
"504714","73"
"504714","74"
"504715","10"
"504715","11"
"504715","12"
"504716","10"
"504716","11"
"504716","12"
"504717","10"
"504717","11"
"504717","12"
"504718","72"
"504718","73"
"504718","74"
"504719","10"
"504719","11"
"504719","12"
"504720","10"
"504720","11"
"504720","12"
"504721","10"
"504721","11"
"504721","12"
"504722","72"
"504722","73"
"504722","74"
"504723","10"
"504723","11"
"504723","12"
"504724","10"
"504724","11"
"504724","12"
"504725","10"
"504725","11"
"504725","12"
"504726","4"
"504726","5"
"504726","6"
"504727","4"
"504727","5"
"504727","6"
"504728","4"
"504728","5"
"504728","6"
"504729","4"
"504729","5"
"504729","6"
"504730","4"
"504730","5"
"504730","6"
"504731","4"
"504731","5"
"504731","6"
"504732","4"
"504732","5"
"504732","6"
"504733","4"
"504733","5"
"504733","6"
"504734","4"
"504734","5"
"504734","6"
"504735","4"
"504735","5"
"504735","6"
"504736","4"
"504736","5"
"504736","6"
"504737","4"
"504737","5"
"504737","6"
"504738","4"
"504738","5"
"504738","6"
"504739","4"
"504739","5"
"504739","6"
"504740","4"
"504740","5"
"504740","6"
"504741","4"
"504741","5"
"504741","6"
"504742","4"
"504742","5"
"504742","6"
"504743","4"
"504743","5"
"504743","6"
"504744","4"
"504744","5"
"504744","6"
"504745","4"
"504745","5"
"504745","6"
"504746","4"
"504746","5"
"504746","6"
"504747","4"
"504747","5"
"504747","6"
"504748","4"
"504748","5"
"504748","6"
"504749","4"
"504749","5"
"504749","6"
"504750","4"
"504750","5"
"504750","6"
"504751","4"
"504751","5"
"504751","6"
"504752","4"
"504752","5"
"504752","6"
"504753","4"
"504753","5"
"504753","6"
"504754","4"
"504754","5"
"504754","6"
"504755","4"
"504755","5"
"504755","6"
"504756","4"
"504756","5"
"504756","6"
"504757","4"
"504757","5"
"504757","6"
"504758","4"
"504758","5"
"504758","6"
"504759","4"
"504759","5"
"504759","6"
"504760","4"
"504760","5"
"504760","6"
"504761","91"
"504761","92"
"504761","93"
"504762","4"
"504762","5"
"504762","6"
"504763","4"
"504763","5"
"504763","6"
"504764","4"
"504764","5"
"504764","6"
"504765","4"
"504765","5"
"504765","6"
"504766","4"
"504766","5"
"504766","6"
"504767","4"
"504767","5"
"504767","6"
"504768","10"
"504768","11"
"504768","12"
"504769","10"
"504769","11"
"504769","12"
"504770","4"
"504770","5"
"504770","6"
"504771","10"
"504771","11"
"504771","12"
"504772","4"
"504772","5"
"504772","6"
"504773","4"
"504773","5"
"504773","6"
"504774","4"
"504774","5"
"504774","6"
"504775","4"
"504775","5"
"504775","6"
"504776","4"
"504776","5"
"504776","6"
"504777","152"
"504777","151"
"504778","152"
"504778","151"
"504779","4"
"504779","5"
"504779","6"
"504780","4"
"504780","5"
"504780","6"
"504781","4"
"504781","5"
"504781","6"
"504782","4"
"504782","5"
"504782","6"
"504783","4"
"504783","5"
"504783","6"
"504784","4"
"504784","5"
"504784","6"
"504785","4"
"504785","5"
"504785","6"
"504786","4"
"504786","5"
"504786","6"
"504787","4"
"504787","5"
"504787","6"
"504788","190"
"504788","191"
"504789","4"
"504789","5"
"504789","6"
"504790","4"
"504790","5"
"504790","6"
"504791","4"
"504791","5"
"504791","6"
"504792","4"
"504792","5"
"504792","6"
"504793","34"
"504793","35"
"504794","34"
"504794","35"
"504795","198"
"504795","193"
"504795","194"
"504796","198"
"504796","193"
"504796","194"
"504797","48"
"504797","49"
"504797","50"
"504798","201"
"504798","203"
"504799","291"
"504799","292"
"504799","287"
"504800","197"
"504800","196"
"504800","195"
"504801","201"
"504801","203"
"504802","291"
"504802","292"
"504802","287"
"504803","197"
"504803","196"
"504803","195"
"504804","173"
"504804","171"
"504804","174"
"504805","173"
"504805","171"
"504805","174"
"504806","48"
"504806","49"
"504806","50"
"504807","48"
"504807","49"
"504807","50"
"504808","48"
"504808","49"
"504808","50"
"504809","48"
"504809","49"
"504809","50"
"504810","48"
"504810","49"
"504810","50"
"504811","48"
"504811","49"
"504811","50"
"504812","48"
"504812","49"
"504812","50"
"504813","71"
"504813","70"
"504813","69"
"504814","72"
"504814","73"
"504814","74"
"504815","133"
"504816","496"
"504816","411"
"504816","237"
"504817","440"
"504817","477"
"504817","478"
"504817","474"
"504817","469"
"504818","504"
"504818","411"
"504818","499"
"504818","237"
"504818","502"
"504819","438"
"504819","19"
"504820","47"
"504820","19"
"504821","32"
"504821","27"
"504821","31"
"504821","30"
"504821","19"
"504822","32"
"504822","27"
"504822","31"
"504822","30"
"504822","19"
"504823","156"
"504823","157"
"504823","155"
"504823","154"
"504824","156"
"504824","157"
"504824","155"
"504824","154"
"504825","47"
"504825","19"
"504826","32"
"504826","27"
"504826","31"
"504826","30"
"504826","19"
"504827","32"
"504827","27"
"504827","31"
"504827","30"
"504827","19"
"504828","47"
"504828","19"
"504829","32"
"504829","27"
"504829","31"
"504829","30"
"504829","19"
